arrival,duration,soc,diff_soc,diff_energymeter
45840.0,7.0,0.41,0.1,5856.0
50760.0,20.0,0.11,0.41,35768.0
39060.0,21.0,0.28,0.31,12618.0
26520.0,96.0,0.29,0.71,66826.0
61800.0,24.0,0.18,0.42,29165.0
36660.0,36.0,0.24,0.55,45278.0
58740.0,134.0,0.44,0.56,44856.0
77760.0,103.0,0.24,0.75,44088.0
19080.0,74.0,0.42,0.53,30320.0
47700.0,63.0,0.52,0.43,38648.0
30540.0,60.0,0.16,0.73,63992.0
40260.0,56.0,0.2,0.73,43976.0
47880.0,45.0,0.35,0.57,52680.0
28260.0,43.0,0.17,0.58,33472.0
54420.0,40.0,0.27,0.71,48408.0
27180.0,39.0,0.13,0.64,47344.0
44580.0,39.0,0.49,0.42,35152.0
55320.0,34.0,0.16,0.53,40808.0
72240.0,30.0,0.17,0.59,48152.0
52140.0,29.0,0.32,0.35,13088.0
69600.0,29.0,0.29,0.51,16264.0
61920.0,23.0,0.46,0.26,22288.0
44640.0,20.0,0.83,0.17,3832.0
2640.0,20.0,0.89,0.08,5472.0
43740.0,11.0,0.37,0.12,10792.0
60900.0,120.0,0.5,0.5,22168.0
68160.0,59.0,0.14,0.76,71602.0
35580.0,50.0,0.51,0.48,32740.0
27960.0,46.0,0.41,0.59,20124.0
5160.0,33.0,0.02,0.73,20508.0
34380.0,29.0,0.35,0.55,33156.0
75540.0,29.0,0.48,0.51,9988.0
50040.0,23.0,0.39,0.38,22540.0
36960.0,22.0,0.61,0.2,16628.0
45600.0,21.0,0.46,0.22,18188.0
52140.0,21.0,0.73,0.08,5868.0
32340.0,21.0,0.61,0.19,17824.0
59280.0,20.0,0.09,0.31,30924.0
43920.0,20.0,0.06,0.22,9328.0
25680.0,17.0,0.52,0.32,6320.0
41400.0,11.0,0.24,0.26,7640.0
39720.0,111.0,0.16,0.84,59908.0
55320.0,94.0,0.18,0.62,18824.0
67260.0,34.0,0.08,0.69,12360.0
73140.0,31.0,0.62,0.25,22404.0
56340.0,17.0,0.34,0.25,20896.0
52920.0,16.0,0.11,0.15,6652.0
51300.0,10.0,0.3,0.16,12844.0
58860.0,8.0,0.25,0.17,5000.0
61860.0,102.0,0.19,0.81,55988.0
38520.0,8.0,0.26,0.18,5456.0
54360.0,37.0,0.47,0.48,15958.0
42300.0,36.0,0.41,0.41,33312.0
57120.0,36.0,0.46,0.46,18726.0
68520.0,26.0,0.11,0.43,34994.0
40260.0,26.0,0.4,0.33,40664.0
50100.0,84.0,0.11,0.84,61496.0
77880.0,56.0,0.15,0.74,57464.0
26700.0,45.0,0.63,0.29,26176.0
76440.0,40.0,0.13,0.31,26432.0
32220.0,39.0,0.48,0.36,34200.0
60420.0,32.0,0.13,0.67,43968.0
16740.0,30.0,0.73,0.11,12456.0
50580.0,29.0,0.2,0.37,30576.0
22260.0,29.0,0.35,0.31,26744.0
58140.0,29.0,0.44,0.27,23696.0
43440.0,26.0,0.42,0.28,21872.0
25620.0,21.0,0.75,0.17,13832.0
75540.0,21.0,0.55,0.16,10240.0
34620.0,18.0,0.48,0.21,16320.0
44400.0,16.0,0.5,0.16,14040.0
38820.0,14.0,0.7,0.13,10888.0
33720.0,14.0,0.37,0.11,9760.0
34860.0,8.0,0.56,0.08,6920.0
69360.0,55.0,0.46,0.43,30152.0
83220.0,38.0,0.12,0.62,50016.0
44760.0,37.0,0.46,0.54,22732.0
5400.0,36.0,0.54,0.21,17268.0
36840.0,27.0,0.43,0.24,20176.0
34680.0,20.0,0.48,0.13,10036.0
63600.0,7.0,0.45,0.05,4948.0
48780.0,36.0,0.39,0.39,25144.0
68820.0,21.0,0.34,0.17,13008.0
36540.0,74.0,0.58,0.42,19014.0
58980.0,56.0,0.29,0.65,37240.0
47640.0,36.0,0.27,0.61,25382.0
31260.0,34.0,0.48,0.36,25984.0
75240.0,23.0,0.31,0.28,25256.0
38460.0,22.0,0.81,0.19,16508.0
34080.0,11.0,0.48,0.16,14744.0
2460.0,50.0,0.29,0.7,40606.0
13320.0,27.0,0.17,0.51,31506.0
8100.0,24.0,0.1,0.71,12430.0
84240.0,15.0,0.25,0.23,11513.0
12780.0,10.0,0.72,0.17,10810.0
38400.0,103.0,0.81,0.19,13648.0
59460.0,78.0,0.32,0.68,28122.0
61080.0,65.0,0.86,0.14,7124.0
53400.0,63.0,0.21,0.79,76588.0
40980.0,36.0,0.72,0.17,16758.0
35880.0,36.0,0.51,0.31,26248.0
45960.0,34.0,0.39,0.43,22618.0
48540.0,33.0,0.59,0.24,10854.0
28260.0,32.0,0.29,0.5,36212.0
55980.0,31.0,0.46,0.36,20602.0
70680.0,26.0,0.52,0.28,13444.0
59760.0,8.0,0.33,0.09,3084.0
13200.0,13.0,0.22,0.46,24576.0
8940.0,7.0,0.48,0.15,7916.0
52500.0,58.0,0.35,0.48,40864.0
61260.0,49.0,0.52,0.42,28448.0
68700.0,46.0,0.1,0.82,22624.0
43260.0,42.0,0.43,0.52,46664.0
35820.0,41.0,0.32,0.53,40240.0
33180.0,34.0,0.45,0.4,7872.0
21960.0,33.0,0.63,0.27,17576.0
58020.0,30.0,0.18,0.76,21848.0
31140.0,29.0,0.35,0.35,27096.0
56340.0,18.0,0.05,0.29,8480.0
38640.0,33.0,0.36,0.49,35328.0
37320.0,18.0,0.57,0.15,14408.0
29340.0,13.0,0.12,0.25,22030.0
30120.0,90.0,0.32,0.66,49032.0
56340.0,42.0,0.13,0.72,59155.0
52800.0,66.0,0.25,0.75,57056.0
67080.0,65.0,0.42,0.58,48440.0
41880.0,58.0,0.35,0.65,49464.0
48000.0,58.0,0.34,0.6,48568.0
23220.0,51.0,0.31,0.67,27376.0
45360.0,42.0,0.13,0.67,38704.0
57240.0,135.0,0.44,0.56,41272.0
48300.0,75.0,0.49,0.51,41576.0
33540.0,69.0,0.1,0.88,71984.0
41760.0,34.0,0.18,0.82,9176.0
53760.0,23.0,0.92,0.08,8632.0
29700.0,84.0,0.17,0.83,64484.0
42240.0,78.0,0.02,0.98,29200.0
18900.0,56.0,0.14,0.78,67960.0
32460.0,50.0,0.11,0.65,58460.0
58200.0,50.0,0.8,0.17,18056.0
36780.0,47.0,0.11,0.74,52272.0
36540.0,45.0,0.14,0.66,28764.0
81960.0,43.0,0.07,0.57,36224.0
51840.0,39.0,0.64,0.27,30208.0
39900.0,27.0,0.19,0.41,32648.0
67860.0,24.0,0.61,0.1,9952.0
81420.0,23.0,0.21,0.5,34172.0
75780.0,23.0,0.58,0.22,9184.0
20460.0,23.0,0.66,0.13,8984.0
39360.0,20.0,0.37,0.23,8936.0
16740.0,18.0,0.56,0.11,7780.0
50820.0,16.0,0.1,0.32,24040.0
60720.0,11.0,0.12,0.18,14784.0
64200.0,10.0,0.55,0.17,16160.0
17100.0,5.0,0.14,0.06,2332.0
62220.0,153.0,0.1,0.89,44972.0
63120.0,90.0,0.61,0.39,12964.0
51360.0,63.0,0.65,0.35,16312.0
39660.0,50.0,0.18,0.77,28944.0
44340.0,50.0,0.34,0.66,21796.0
56520.0,42.0,0.6,0.32,17752.0
60000.0,30.0,0.2,0.22,15208.0
56520.0,24.0,0.19,0.43,17488.0
33420.0,16.0,0.64,0.07,7468.0
49440.0,14.0,0.35,0.22,7908.0
37560.0,29.0,0.79,0.21,19044.0
47400.0,49.0,0.33,0.5,29794.0
25920.0,9.0,0.16,0.11,9840.0
63300.0,39.0,0.19,0.64,28948.0
30240.0,24.0,0.39,0.37,16727.0
31260.0,43.0,0.34,0.66,56986.0
62700.0,37.0,0.17,0.39,18568.0
28200.0,10.0,0.85,0.06,4792.0
44820.0,1.0,0.29,0.0,109.0
29700.0,127.0,0.16,0.84,27688.0
32040.0,59.0,0.49,0.51,40650.0
46740.0,39.0,0.11,0.74,32018.0
43440.0,32.0,0.29,0.38,12426.0
65580.0,23.0,0.36,0.63,9536.0
39360.0,21.0,0.2,0.65,13064.0
16020.0,21.0,0.89,0.11,4028.0
72180.0,14.0,0.19,0.32,29436.0
34680.0,75.0,0.19,0.81,50136.0
53520.0,53.0,0.43,0.53,42448.0
29580.0,51.0,0.11,0.73,60336.0
32820.0,47.0,0.1,0.7,42784.0
38220.0,42.0,0.16,0.59,44992.0
26280.0,42.0,0.1,0.75,27992.0
69840.0,42.0,0.6,0.24,10544.0
69240.0,40.0,0.2,0.66,52448.0
72960.0,36.0,0.4,0.35,27528.0
59820.0,36.0,0.1,0.67,19200.0
51000.0,34.0,0.35,0.44,37632.0
25920.0,30.0,0.21,0.59,44184.0
53220.0,30.0,0.71,0.19,18064.0
42420.0,27.0,0.1,0.36,10944.0
35940.0,26.0,0.32,0.33,22272.0
23640.0,25.0,0.15,0.37,29536.0
74940.0,25.0,0.22,0.34,25432.0
32460.0,24.0,0.29,0.35,25096.0
57120.0,23.0,0.52,0.42,12880.0
16860.0,21.0,0.4,0.15,11632.0
31620.0,11.0,0.36,0.17,14560.0
44700.0,11.0,0.13,0.16,13024.0
43860.0,9.0,0.07,0.12,12304.0
76500.0,8.0,0.56,0.14,10184.0
36480.0,60.0,0.12,0.68,47408.0
59220.0,49.0,0.17,0.73,52128.0
39300.0,42.0,0.23,0.62,50656.0
26520.0,33.0,0.26,0.54,38360.0
56820.0,12.0,0.26,0.24,16336.0
77640.0,9.0,0.3,0.25,20816.0
34320.0,8.0,0.46,0.15,12072.0
35760.0,115.0,0.15,0.84,73552.0
61080.0,47.0,0.59,0.37,35867.0
47160.0,43.0,0.19,0.61,48330.0
40380.0,39.0,0.68,0.25,23935.0
35460.0,37.0,0.28,0.4,12868.0
32760.0,20.0,0.81,0.09,9801.0
41400.0,89.0,0.61,0.39,27568.0
66300.0,50.0,0.22,0.61,43620.0
34440.0,47.0,0.34,0.53,50696.0
59160.0,40.0,0.29,0.53,46320.0
62580.0,25.0,0.24,0.33,24776.0
61560.0,20.0,0.1,0.42,26904.0
55860.0,13.0,0.61,0.25,21528.0
50400.0,8.0,0.28,0.08,7496.0
58560.0,104.0,0.18,0.78,25564.0
51420.0,43.0,0.23,0.57,31543.0
43440.0,40.0,0.52,0.4,16452.0
50340.0,29.0,0.15,0.59,22252.0
53520.0,28.0,0.61,0.19,21076.0
63300.0,20.0,0.15,0.38,9358.0
46020.0,2.0,0.5,0.03,2697.0
70080.0,80.0,0.51,0.48,23216.0
65820.0,52.0,0.39,0.6,20140.0
73320.0,49.0,0.19,0.81,19616.0
39720.0,45.0,0.23,0.57,41992.0
30540.0,43.0,0.17,0.67,51288.0
47460.0,43.0,0.7,0.26,12336.0
53280.0,42.0,0.28,0.57,46000.0
75780.0,29.0,0.66,0.18,9544.0
51360.0,26.0,0.02,0.98,21088.0
25260.0,26.0,0.27,0.67,17128.0
69300.0,24.0,0.7,0.13,6480.0
42960.0,21.0,0.26,0.36,14944.0
64140.0,21.0,0.72,0.09,4396.0
71460.0,18.0,0.1,0.3,20544.0
55980.0,3.0,0.92,0.01,496.0
58800.0,88.0,0.49,0.51,34704.0
35880.0,56.0,0.47,0.5,43160.0
70740.0,52.0,0.58,0.42,34588.0
28860.0,49.0,0.63,0.34,31436.0
29400.0,40.0,0.33,0.46,18372.0
57960.0,40.0,0.66,0.21,24036.0
18360.0,36.0,0.34,0.45,38464.0
52860.0,36.0,0.26,0.5,39344.0
33540.0,33.0,0.46,0.48,41984.0
52020.0,33.0,0.78,0.22,18984.0
34560.0,27.0,0.3,0.39,29200.0
36540.0,26.0,0.43,0.31,25696.0
20520.0,24.0,0.38,0.22,17072.0
48480.0,18.0,0.53,0.18,17096.0
25800.0,17.0,0.13,0.32,25688.0
45420.0,15.0,0.36,0.17,14104.0
40440.0,15.0,0.47,0.15,12540.0
40740.0,13.0,0.03,0.23,16764.0
45720.0,13.0,0.59,0.11,10468.0
73500.0,63.0,0.26,0.72,51154.0
23100.0,59.0,0.46,0.54,27060.0
25500.0,15.0,0.42,0.3,9804.0
60600.0,56.0,0.57,0.43,37896.0
72900.0,31.0,0.65,0.25,22384.0
40680.0,21.0,0.3,0.6,17920.0
44580.0,10.0,0.27,0.13,10248.0
36000.0,2.0,0.29,0.0,624.0
46680.0,116.0,0.15,0.85,36106.0
30060.0,79.0,0.31,0.69,52400.0
67020.0,78.0,0.07,0.93,30132.0
41760.0,68.0,0.1,0.89,27132.0
36240.0,50.0,0.6,0.4,24704.0
25560.0,48.0,0.63,0.37,32804.0
28980.0,47.0,0.34,0.56,49278.0
46980.0,43.0,0.21,0.7,22428.0
39540.0,42.0,0.1,0.62,24050.0
25920.0,42.0,0.45,0.5,21980.0
44460.0,36.0,0.21,0.39,28682.0
68700.0,33.0,0.51,0.43,19288.0
60660.0,26.0,0.3,0.41,18160.0
59580.0,21.0,0.48,0.33,20382.0
57240.0,17.0,0.32,0.24,20228.0
58140.0,12.0,0.42,0.14,11884.0
55920.0,11.0,0.14,0.18,14344.0
64080.0,7.0,0.16,0.15,4936.0
68220.0,7.0,0.4,0.11,4756.0
67260.0,5.0,0.31,0.09,3984.0
52800.0,82.0,0.36,0.46,14170.0
24120.0,65.0,0.1,0.81,69588.0
50280.0,50.0,0.26,0.69,31973.0
60840.0,47.0,0.17,0.8,32159.0
54660.0,26.0,0.27,0.42,16191.0
28440.0,6.0,0.56,0.02,3832.0
41040.0,68.0,0.61,0.39,25694.0
25740.0,34.0,0.44,0.23,7388.0
32880.0,28.0,0.39,0.43,32934.0
45660.0,28.0,0.5,0.25,11146.0
53340.0,27.0,0.4,0.29,12032.0
20280.0,24.0,0.49,0.21,8174.0
37080.0,14.0,0.61,0.14,5878.0
52560.0,12.0,0.5,0.33,10238.0
58920.0,9.0,0.88,0.01,1728.0
44220.0,81.0,0.28,0.67,48752.0
64800.0,78.0,0.12,0.76,32328.0
32940.0,65.0,0.27,0.73,58174.0
45300.0,49.0,0.47,0.33,24400.0
31800.0,45.0,0.21,0.49,44886.0
58020.0,24.0,0.37,0.43,38094.0
30240.0,18.0,0.44,0.27,22340.0
64320.0,9.0,0.38,0.16,9800.0
52800.0,60.0,0.33,0.57,50388.0
40800.0,46.0,0.23,0.74,22104.0
34980.0,78.0,0.07,0.93,37392.0
26400.0,58.0,0.19,0.81,52162.0
60180.0,53.0,0.25,0.75,47764.0
55680.0,24.0,0.44,0.56,7582.0
69600.0,66.0,0.17,0.75,31556.0
38700.0,47.0,0.48,0.5,58416.0
53460.0,40.0,0.22,0.58,40972.0
61860.0,34.0,0.14,0.66,52108.0
34080.0,34.0,0.46,0.38,26760.0
21120.0,13.0,0.37,0.17,13464.0
51660.0,46.0,0.3,0.61,47792.0
27120.0,44.0,0.43,0.38,29784.0
24300.0,40.0,0.04,0.76,59024.0
33480.0,40.0,0.36,0.53,43984.0
48420.0,36.0,0.23,0.5,40376.0
22380.0,34.0,0.09,0.45,40092.0
54840.0,34.0,0.35,0.45,34928.0
51600.0,31.0,0.02,0.77,57472.0
61980.0,30.0,0.22,0.48,37192.0
57960.0,27.0,0.49,0.29,22236.0
44580.0,26.0,0.31,0.4,45816.0
36420.0,26.0,0.5,0.3,30552.0
65220.0,21.0,0.39,0.46,41664.0
47460.0,13.0,0.66,0.08,8176.0
42540.0,9.0,0.33,0.21,11760.0
67620.0,2.0,0.62,0.01,1544.0
23580.0,69.0,0.22,0.7,51898.0
36060.0,37.0,0.65,0.27,25676.0
49380.0,47.0,0.44,0.53,44992.0
31200.0,45.0,0.74,0.25,19528.0
26400.0,43.0,0.61,0.32,29808.0
61140.0,36.0,0.47,0.42,34304.0
37980.0,30.0,0.58,0.22,21464.0
58500.0,29.0,0.33,0.42,39328.0
40560.0,27.0,0.11,0.52,41632.0
69960.0,26.0,0.37,0.58,50784.0
35880.0,23.0,0.02,0.62,48080.0
25320.0,23.0,0.58,0.23,20976.0
72540.0,20.0,0.55,0.4,34968.0
57120.0,17.0,0.09,0.27,22192.0
57840.0,58.0,0.74,0.26,11920.0
40200.0,56.0,0.15,0.45,37044.0
33600.0,49.0,0.44,0.42,18296.0
36960.0,26.0,0.55,0.24,16828.0
40320.0,43.0,0.37,0.52,43592.0
57060.0,43.0,0.17,0.7,37888.0
56100.0,39.0,0.07,0.82,40976.0
41520.0,27.0,0.15,0.48,39872.0
53460.0,21.0,0.19,0.5,34144.0
44640.0,20.0,0.42,0.23,26712.0
43620.0,20.0,0.2,0.33,18120.0
26880.0,20.0,0.61,0.23,13280.0
45240.0,19.0,0.13,0.5,38632.0
55560.0,15.0,0.23,0.27,15840.0
43560.0,15.0,0.59,0.13,14672.0
79620.0,14.0,0.25,0.21,17384.0
62280.0,13.0,0.26,0.26,21952.0
38580.0,7.0,0.37,0.09,7760.0
26100.0,59.0,0.24,0.56,45680.0
56820.0,51.0,0.14,0.66,38612.0
65460.0,16.0,0.37,0.18,11728.0
57720.0,10.0,0.22,0.12,10338.0
84960.0,8.0,0.14,0.18,11394.0
59820.0,8.0,0.05,0.1,2888.0
36600.0,65.0,0.32,0.67,39976.0
55260.0,40.0,0.53,0.46,42440.0
64260.0,20.0,0.29,0.37,19584.0
19920.0,10.0,0.08,0.25,20600.0
62400.0,9.0,0.11,0.18,18856.0
64800.0,8.0,0.23,0.13,8620.0
54240.0,7.0,0.46,0.04,4504.0
66060.0,6.0,0.39,0.08,7196.0
33900.0,66.0,0.32,0.57,50016.0
44340.0,53.0,0.26,0.62,35624.0
54660.0,39.0,0.07,0.9,77280.0
61800.0,38.0,0.35,0.65,45010.0
66060.0,13.0,0.87,0.03,3102.0
44340.0,8.0,0.34,0.11,9316.0
40200.0,7.0,0.56,0.11,10454.0
50640.0,23.0,0.32,0.28,16974.0
52920.0,19.0,0.04,0.51,42184.0
18480.0,18.0,0.32,0.27,26576.0
70320.0,18.0,0.41,0.17,11534.0
46740.0,10.0,0.51,0.11,4662.0
34620.0,9.0,0.34,0.16,8615.0
26280.0,7.0,0.02,0.23,19227.0
42300.0,7.0,0.49,0.05,5796.0
31560.0,39.0,0.29,0.36,29792.0
25140.0,14.0,0.38,0.1,9088.0
59940.0,11.0,0.15,0.21,16297.0
26160.0,5.0,0.61,0.05,4579.0
30000.0,36.0,0.35,0.36,34124.0
44040.0,33.0,0.15,0.7,54852.0
37740.0,30.0,0.2,0.61,59332.0
71040.0,29.0,0.19,0.41,31568.0
48180.0,27.0,0.39,0.41,35688.0
73680.0,20.0,0.35,0.28,9980.0
28380.0,20.0,0.38,0.35,32584.0
50280.0,18.0,0.09,0.43,33444.0
25920.0,11.0,0.44,0.16,7832.0
39600.0,10.0,0.81,0.08,7664.0
58860.0,7.0,0.26,0.06,4208.0
65460.0,5.0,0.46,0.06,2064.0
46020.0,97.0,0.07,0.92,79450.0
51840.0,69.0,0.6,0.4,16748.0
64920.0,57.0,0.55,0.44,45040.0
65400.0,45.0,0.73,0.27,9638.0
23100.0,33.0,0.6,0.4,13444.0
57900.0,29.0,0.91,0.09,8270.0
35640.0,95.0,0.35,0.65,28884.0
52740.0,45.0,0.28,0.62,49812.0
59280.0,42.0,0.12,0.88,74436.0
46620.0,39.0,0.11,0.78,55368.0
58080.0,34.0,0.46,0.54,48692.0
67080.0,27.0,0.19,0.57,40540.0
39420.0,26.0,0.13,0.64,57892.0
52860.0,24.0,0.66,0.24,20820.0
47820.0,23.0,0.17,0.33,21728.0
54540.0,23.0,0.02,0.44,12468.0
43920.0,15.0,0.44,0.11,10284.0
66420.0,14.0,0.24,0.19,16092.0
58500.0,8.0,0.06,0.19,12764.0
56940.0,68.0,0.17,0.83,47276.0
40260.0,53.0,0.34,0.55,44556.0
66900.0,45.0,0.08,0.76,20064.0
56460.0,44.0,0.25,0.5,20986.0
62760.0,29.0,0.44,0.36,31030.0
61740.0,23.0,0.33,0.2,11524.0
39060.0,18.0,0.79,0.12,12168.0
51000.0,74.0,0.05,0.85,67896.0
49320.0,33.0,0.31,0.52,44104.0
41580.0,33.0,0.41,0.33,30080.0
41340.0,10.0,0.11,0.16,15436.0
35400.0,60.0,0.37,0.62,49364.0
63780.0,53.0,0.2,0.7,39324.0
46380.0,41.0,0.6,0.39,16324.0
41880.0,26.0,0.4,0.3,24548.0
56040.0,25.0,0.64,0.28,8624.0
38940.0,52.0,0.25,0.55,40812.0
48480.0,42.0,0.47,0.42,39360.0
55260.0,33.0,0.29,0.52,44622.0
61980.0,32.0,0.15,0.52,28466.0
43020.0,29.0,0.23,0.6,46828.0
61500.0,11.0,0.36,0.25,20804.0
26340.0,10.0,0.52,0.12,10216.0
56520.0,27.0,0.37,0.35,30772.0
61080.0,21.0,0.39,0.18,15708.0
55020.0,81.0,0.69,0.31,10116.0
61620.0,61.0,0.24,0.75,46942.0
39840.0,50.0,0.15,0.74,39728.0
28320.0,37.0,0.28,0.52,25128.0
45240.0,37.0,0.33,0.47,25016.0
55800.0,30.0,0.38,0.28,14784.0
44040.0,20.0,0.28,0.47,41352.0
53100.0,19.0,0.02,0.33,26596.0
62220.0,10.0,0.23,0.12,7332.0
62280.0,76.0,0.09,0.82,58736.0
34620.0,55.0,0.36,0.5,27088.0
38040.0,43.0,0.32,0.67,51016.0
44040.0,40.0,0.22,0.46,34624.0
72240.0,39.0,0.2,0.66,51488.0
20280.0,36.0,0.12,0.56,43560.0
76380.0,33.0,0.44,0.47,21656.0
43080.0,29.0,0.48,0.34,30336.0
37800.0,27.0,0.3,0.37,28528.0
41040.0,27.0,0.4,0.4,21176.0
31500.0,24.0,0.16,0.41,22664.0
62700.0,20.0,0.15,0.4,12120.0
32940.0,17.0,0.04,0.34,18056.0
65160.0,15.0,0.04,0.23,18872.0
29940.0,13.0,0.1,0.16,5320.0
23460.0,12.0,0.77,0.1,5840.0
47280.0,10.0,0.46,0.09,8360.0
83880.0,5.0,0.08,0.17,9384.0
21480.0,2.0,0.16,0.02,1240.0
73980.0,85.0,0.03,0.88,27818.0
49200.0,62.0,0.07,0.74,51872.0
66600.0,46.0,0.34,0.53,30449.0
60360.0,34.0,0.33,0.46,27586.0
37680.0,13.0,0.35,0.3,25100.0
57120.0,1.0,0.81,0.01,296.0
63840.0,1.0,0.31,0.06,4924.0
48300.0,70.0,0.33,0.67,27476.0
34080.0,65.0,0.14,0.86,66112.0
30300.0,49.0,0.13,0.87,23934.0
57540.0,35.0,0.33,0.47,35780.0
63960.0,31.0,0.39,0.4,17324.0
61200.0,26.0,0.28,0.23,10126.0
55140.0,17.0,0.34,0.24,9011.0
41520.0,11.0,0.27,0.23,18830.0
50760.0,2.0,0.82,0.03,1963.0
38520.0,34.0,0.32,0.5,37204.0
26580.0,20.0,0.27,0.44,38010.0
62880.0,43.0,0.2,0.8,68883.0
39180.0,39.0,0.33,0.27,22014.0
49920.0,36.0,0.21,0.55,27661.0
37020.0,17.0,0.52,0.31,20990.0
41580.0,17.0,0.6,0.12,9143.0
74100.0,29.0,0.09,0.6,19245.0
38940.0,24.0,0.07,0.58,48318.0
41220.0,23.0,0.04,0.48,55651.0
72900.0,17.0,0.34,0.32,10460.0
45240.0,24.0,0.47,0.34,27826.0
35760.0,46.0,0.15,0.68,50605.0
58920.0,44.0,0.5,0.41,47819.0
53580.0,60.0,0.25,0.69,58604.0
39480.0,50.0,0.15,0.76,73468.0
65340.0,50.0,0.14,0.86,70056.0
35280.0,43.0,0.4,0.4,23352.0
39180.0,27.0,0.33,0.61,19168.0
44040.0,27.0,0.32,0.62,17236.0
28920.0,26.0,0.25,0.44,38316.0
27180.0,26.0,0.67,0.22,15460.0
40980.0,23.0,0.64,0.21,19996.0
48000.0,21.0,0.54,0.21,16956.0
46800.0,18.0,0.36,0.31,19620.0
69780.0,17.0,0.08,0.36,27608.0
50520.0,17.0,0.33,0.19,7436.0
73440.0,5.0,0.09,0.08,7584.0
39180.0,2.0,0.55,0.01,1124.0
27360.0,45.0,0.34,0.66,15139.0
47280.0,30.0,0.92,0.08,6763.0
62220.0,26.0,0.35,0.24,20292.0
47640.0,17.0,0.6,0.08,7268.0
30960.0,17.0,0.25,0.36,32033.0
38940.0,14.0,0.6,0.24,23787.0
65940.0,11.0,0.07,0.2,17275.0
31980.0,50.0,0.52,0.42,37044.0
28380.0,47.0,0.29,0.6,53296.0
36720.0,38.0,0.23,0.67,55536.0
20520.0,33.0,0.1,0.27,17660.0
60720.0,29.0,0.11,0.7,26680.0
54900.0,21.0,0.41,0.26,19420.0
34260.0,18.0,0.58,0.27,12460.0
33240.0,14.0,0.39,0.28,24064.0
68220.0,7.0,0.17,0.04,4288.0
53160.0,38.0,0.41,0.59,39796.0
55440.0,29.0,0.47,0.41,18120.0
49260.0,19.0,0.36,0.34,26620.0
32700.0,18.0,0.41,0.44,8358.0
43260.0,39.0,0.17,0.62,46744.0
36600.0,31.0,0.17,0.71,58736.0
72480.0,31.0,0.42,0.34,21904.0
39480.0,30.0,0.11,0.71,61492.0
70800.0,53.0,0.15,0.85,69190.0
45600.0,45.0,0.19,0.62,42306.0
28860.0,36.0,0.24,0.75,15726.0
32640.0,10.0,0.49,0.12,11546.0
24780.0,69.0,0.29,0.71,53183.0
63600.0,18.0,0.19,0.22,18657.0
56400.0,54.0,0.2,0.77,62000.0
50760.0,47.0,0.28,0.52,37404.0
29940.0,42.0,0.3,0.56,41504.0
60060.0,35.0,0.27,0.64,50912.0
54780.0,27.0,0.17,0.48,36840.0
34500.0,24.0,0.12,0.55,45968.0
40680.0,37.0,0.31,0.39,23981.0
52260.0,98.0,0.42,0.58,40628.0
62520.0,52.0,0.58,0.32,21910.0
41460.0,50.0,0.46,0.54,35784.0
12420.0,47.0,0.54,0.46,30764.0
36480.0,34.0,0.18,0.59,52504.0
30660.0,34.0,0.25,0.54,48680.0
56640.0,34.0,0.58,0.3,24774.0
80100.0,17.0,0.23,0.28,13164.0
61440.0,8.0,0.49,0.09,5072.0
10380.0,49.0,0.36,0.64,52536.0
80580.0,43.0,0.09,0.68,42168.0
65460.0,33.0,0.08,0.68,57512.0
48180.0,24.0,0.15,0.65,43912.0
60120.0,21.0,0.27,0.35,16636.0
56700.0,69.0,0.37,0.63,46400.0
40140.0,39.0,0.42,0.39,32076.0
43140.0,37.0,0.24,0.56,46544.0
17880.0,27.0,0.22,0.44,35104.0
39960.0,26.0,0.27,0.48,44568.0
45720.0,24.0,0.34,0.54,47360.0
52440.0,24.0,0.28,0.61,39660.0
49680.0,52.0,0.22,0.73,57752.0
67680.0,49.0,0.09,0.83,62224.0
43560.0,43.0,0.23,0.65,53488.0
71340.0,42.0,0.19,0.64,52696.0
27900.0,41.0,0.12,0.78,59928.0
54060.0,35.0,0.3,0.56,45456.0
73440.0,34.0,0.1,0.74,55360.0
40860.0,34.0,0.26,0.54,43536.0
25680.0,31.0,0.51,0.38,31296.0
37080.0,30.0,0.32,0.54,41304.0
63240.0,30.0,0.43,0.37,31000.0
42780.0,21.0,0.34,0.28,22088.0
59580.0,17.0,0.19,0.45,36944.0
60780.0,13.0,0.54,0.24,7968.0
63540.0,133.0,0.16,0.84,25496.0
46140.0,62.0,0.42,0.48,21384.0
4860.0,58.0,0.1,0.9,68912.0
65640.0,55.0,0.68,0.32,30060.0
60180.0,34.0,0.32,0.62,40352.0
29820.0,34.0,0.2,0.62,52436.0
57060.0,29.0,0.36,0.36,28328.0
52320.0,26.0,0.35,0.44,37416.0
38040.0,26.0,0.21,0.39,14712.0
55980.0,26.0,0.38,0.56,17288.0
84300.0,23.0,0.49,0.22,17784.0
26940.0,21.0,0.39,0.22,20280.0
59400.0,20.0,0.14,0.29,18628.0
42000.0,17.0,0.74,0.14,14344.0
51780.0,6.0,0.19,0.16,14552.0
29580.0,0.0,0.17,0.03,3092.0
60060.0,0.0,0.32,0.0,280.0
50880.0,121.0,0.26,0.74,25011.0
25440.0,68.0,0.23,0.77,63228.0
39960.0,47.0,0.37,0.46,29218.0
29400.0,38.0,0.37,0.45,25628.0
68460.0,4.0,0.22,0.04,4409.0
